filename,photo_datetime,match_hour,Time,R_R_M,G_R_M,B_R_M,R_L_M,G_L_M,B_L_M,PM2.5,PM10,SO2,NO2,O3,CO,T2m,BLH,U10,V10,TP,SP,T_500,RH_500,U_500,V_500,GP_500,T_700,RH_700,U_700,V_700,GP_700,T_850,RH_850,U_850,V_850,GP_850,label
20191108024302561.jpg,43:02.6,11/8/2019 2:00,11/8/2019 2:00,5.027581862,3.804876182,1.534419006,5.348556255,6.670489728,3.596818938,38,83.0,2,60,,0.8,1.931618883,20.02035501,-0.652598819,-0.634912984,0.0,102343.738,-23.24215376,12.52191208,6.338445564,-6.044103848,55444.24098,-3.97841517,8.457147045,5.922379586,-4.687958824,30334.07373,4.050794732,24.16440168,5.885316238,-5.38917135,15101.70522,night
20190611001606659.jpg,16:06.7,6/11/2019 0:00,6/11/2019 0:00,7.776026596,5.213200473,2.316109062,2.417834322,4.304388503,1.388957007,35,75.0,2,37,110.0,0.9,22.40851946,256.313112,-1.755671317,0.439897103,0.0,100529.5421,-10.18940319,2.871157197,-0.790460978,-16.89534261,56375.44921,5.388859029,58.94249061,2.282718272,-5.533598871,30322.11159,16.85184627,51.46234312,5.970935357,4.620730204,14401.47617,night
20191117014723964.jpg,47:24.0,11/17/2019 1:00,11/17/2019 1:00,28.0726671,21.27997625,12.92424588,6.062373409,7.629571759,6.649244068,47,77.0,7,44,10.0,1.0,6.503268562,252.7519315,-0.818005802,-1.293480789,6.86e-05,101714.9501,-18.67269213,94.03876858,19.71254992,2.113293744,55037.28904,-3.259067463,46.10498712,9.563267982,0.847106316,29776.73257,0.480100415,84.41740812,4.419434055,8.10154135,14475.98552,night
20190905015555564.jpg,55:55.6,9/5/2019 1:00,9/5/2019 1:00,6.494479408,4.318851876,2.507578004,3.33526536,5.505516975,2.800576292,36,59.0,3,43,79.0,0.6,22.04598208,36.02421123,-0.247429661,0.914539472,0.0,100622.1396,-10.13801365,18.44375817,-5.384747918,-4.76889024,56681.39968,5.721270711,46.58155011,-3.687314031,-3.289571493,30451.08718,16.29587349,61.03477248,0.357634805,0.64108395,14548.29098,night
20191103002741990.jpg,27:42.0,11/3/2019 0:00,11/3/2019 0:00,17.93907395,12.3146183,7.512964169,5.525658878,8.15214904,6.555664063,36,31.0,3,53,4.0,0.7,12.75068095,174.030124,-0.445030306,-2.421974955,0.000363489,102102.9427,-20.62761239,79.53311044,2.413884301,-4.176886103,55410.98462,-5.4985552,96.07079822,2.530308468,-0.666185075,30276.95927,3.262153605,83.38698632,-4.603682733,2.635021441,15100.13464,night
20191117200308095.jpg,03:08.1,11/17/2019 20:00,11/17/2019 20:00,17.00598717,14.11028164,11.90934004,6.920597029,9.729934655,7.766218171,67,487.0,3,7,57.0,0.1,3.629778765,1909.795418,4.779425418,-6.795660885,0.0,102611.3514,-26.06832301,3.809485046,46.96968526,-5.943362867,53171.98175,-21.1314705,12.63586303,19.56782659,-9.044738374,29116.18372,-10.65258673,20.25823019,16.4925346,-13.61226354,14782.88869,night
20200125222943895.jpg,29:43.9,1/25/2020 22:00,1/25/2020 22:00,19.00110315,14.57440803,8.325655864,10.90035446,11.46746238,8.179084684,171,190.0,6,51,40.0,1.1,-3.92318485,21.94402282,-0.561143952,-1.442823844,-1.73e-18,103078.6896,-28.48997198,9.201483659,7.581897117,-2.657617285,54557.4418,-12.46536281,18.81301953,3.352841968,-5.024122081,30075.12832,-4.380665663,40.61818758,0.990404264,-2.740562715,15340.15584,night
20190619214908928.jpg,49:08.9,6/19/2019 21:00,6/19/2019 21:00,33.46762394,29.80521014,26.03833309,3.151136309,4.891989173,2.308990403,62,104.0,1,33,167.0,0.9,29.34887918,197.584047,-1.504862397,1.880019506,0.0,100187.4409,-7.771989938,33.24410435,5.77888638,-4.03663387,56833.52544,8.27505211,53.15366812,-0.313510528,-3.284582295,30428.07368,18.92943901,72.51498664,1.278179548,2.879014662,14317.19078,night
20200129232313024.jpg,23:13.0,1/29/2020 23:00,1/29/2020 23:00,6.591172357,4.405506727,2.271378882,7.577092978,8.019528839,4.893677662,40,43.0,7,47,31.0,0.6,-3.05472356,27.16251725,-1.77738007,-0.471313398,0.0,102435.4598,-30.92211877,81.71781673,-0.592902016,-5.730744542,53701.6927,-14.4349389,31.31882778,-0.997810123,-11.96526269,29461.77042,-6.13750128,38.14986119,-2.347503813,-6.553203912,14833.81062,night
20191209011014381.jpg,10:14.4,12/9/2019 1:00,12/9/2019 1:00,22.81820385,16.0414159,9.802115283,10.52583008,11.08071289,10.13483495,162,151.0,2,77,2.0,1.9,-4.650676396,13.91003086,-0.010679984,-0.665466909,0.0,101810.6239,-26.80008857,63.4508723,14.63490401,-6.838219579,53975.73893,-9.487286268,45.31014763,9.407839923,-3.116328685,29314.19015,-1.800184808,32.27651051,7.920068065,-9.008924861,14395.39698,night
20190831013609361.jpg,36:09.4,8/31/2019 1:00,8/31/2019 1:00,3.004689911,3.994215374,1.395826702,3.343634259,5.164155937,2.531189718,15,47.0,3,47,38.0,0.5,19.37150665,29.54208085,-0.316474165,0.720310372,0.0,101010.4915,-12.75851277,6.230832094,6.362941924,-0.539729839,56662.87289,2.734500537,46.03707278,2.344349826,-4.988096307,30631.89577,16.05338,41.32191425,2.065872791,1.563300557,14870.74084,night
20191203205309017.jpg,53:09.0,12/3/2019 20:00,12/3/2019 20:00,9.469838084,5.978562645,4.51107012,11.21916534,9.821865958,6.233425564,9,49.0,2,52,24.0,0.4,1.810025197,16.92713017,1.625098925,0.326987269,0.0,102385.0855,-29.67389723,59.658078,20.90416574,-9.70067596,53852.00804,-14.80845523,52.95245585,12.6474815,-12.09268859,29578.20963,-4.564745951,36.40413776,10.82080966,-5.677389144,14921.31167,night
20200115182916537.jpg,29:16.5,1/15/2020 18:00,1/15/2020 18:00,20.53183232,16.49395496,10.84934293,14.4376278,13.5656672,8.24450774,70,79.0,6,79,5.0,1.0,-5.605072228,30.31570913,0.198587255,2.055927699,0.0,102722.9822,-23.06120113,59.21718007,24.76573354,-6.837627305,54281.58237,-12.82634929,15.73534418,7.884815452,-5.481238636,29608.93287,-5.81694974,27.58963064,2.228768572,-7.451484666,14898.75856,night
20200123194601307.jpg,46:01.3,1/23/2020 19:00,1/23/2020 19:00,7.695498167,5.376238185,4.212078029,10.70215386,10.26842568,6.486562018,18,34.0,3,48,34.0,0.5,-1.625665872,27.76207074,-0.389740573,-2.544351952,8.67e-19,102901.1237,-28.1195659,20.19455488,24.40511862,-3.094387443,54303.35388,-14.74284105,54.38345138,9.959964278,-3.026128134,29920.86387,-4.87018938,27.57374055,-1.211887198,-4.027833495,15268.26195,night
20191119050132791.jpg,01:32.8,11/19/2019 5:00,11/19/2019 5:00,2.696258922,4.020842978,1.33378002,5.008867429,6.725746287,3.836983386,6,23.0,1,18,47.0,0.1,-4.22901654,28.03119422,2.199129867,-1.45278234,0.0,102596.1649,-25.88849053,29.42604261,31.67227015,-16.59099351,53759.68022,-14.67640836,12.18345598,19.22936703,-15.38634809,29211.20693,-10.70772849,19.69446716,13.39796645,-11.3315952,14713.28752,night
20190709033725953.jpg,37:26.0,7/9/2019 3:00,7/9/2019 3:00,7.166033709,5.007646123,1.906660518,2.330351804,4.144962867,1.237064767,30,61.0,3,79,23.0,0.5,22.35388161,19.30126835,0.299846464,-1.070288636,1.73e-18,100304.0685,-8.905847309,40.09863412,-4.616418124,2.148470743,56454.45167,5.499788898,68.82979101,-4.243818109,2.440592562,30211.39071,17.10888142,44.35228487,-1.156987524,3.072664709,14317.04591,night
20190913052829412.jpg,28:29.4,9/13/2019 5:00,9/13/2019 5:00,93.48783939,125.3138889,134.9954234,25.09004087,42.58986666,44.3562295,32,19.0,3,22,39.0,0.4,18.46704332,90.18834484,-0.261107393,-0.193702012,0.00092355,100737.6419,-3.718110655,101.3051846,21.76008486,8.986550053,56992.52629,7.79274595,99.77649175,10.53969351,-1.445036948,30260.05465,12.91843575,97.0005475,7.779416022,-5.232134312,14364.6313,night
20200116222318943.jpg,23:18.9,1/16/2020 22:00,1/16/2020 22:00,12.92059823,8.831943239,6.534560065,9.648608097,9.589012466,6.315876977,37,55.0,11,72,11.0,1.0,-3.716383762,18.80165688,-0.878064563,-0.923293849,0.0,102754.9836,-25.82008144,96.48028079,8.720883782,-1.642396615,53967.22794,-14.43408444,33.67858981,5.438774083,-1.344778574,29471.40216,-7.451005867,32.18242349,3.93155031,-1.002699301,14852.94001,night
20191019042051257.jpg,20:51.3,10/19/2019 4:00,10/19/2019 4:00,15.18397533,8.46760284,3.888661024,4.909981433,7.044434197,4.553398076,71,67.0,1,59,,0.9,6.856141687,23.90173667,-0.472935582,-1.211188875,0.0,101881.3917,-17.63483866,15.77539137,15.66051701,-8.440642558,55779.41123,-4.248048544,57.63256242,6.969340965,-2.317477665,30328.39819,7.638669386,53.45106009,5.333757443,3.150996911,14973.39782,night
20191112050649899.jpg,06:49.9,11/12/2019 5:00,11/12/2019 5:00,14.3880992,8.553515022,5.321253496,5.99906684,7.490653935,4.495986449,32,81.0,3,70,,0.6,6.627825031,43.46731647,-1.615320742,0.101799503,0.0,101341.4726,-21.56526072,99.71823872,19.32067909,2.518619955,54913.08327,-4.024698759,44.41330814,11.81893755,0.658505353,29807.36568,6.275210381,40.3361076,8.34039102,8.623530767,14472.76304,night
20191220060001723.jpg,00:01.7,12/20/2019 6:00,12/20/2019 6:00,4.118228564,4.122643591,2.704224537,10.61242706,8.998081838,6.384834949,8,13.0,3,47,14.0,0.3,-12.70834911,19.77803782,0.647455086,-0.942910697,0.0,102845.9995,-33.45194018,50.72731309,19.22174921,-2.201624605,53040.46092,-17.56683684,50.1115918,14.09317707,-1.364567011,29090.75474,-12.16253648,52.23524938,8.737241929,0.492986402,14693.67701,night
20200111173547367.jpg,35:47.4,1/11/2020 17:00,1/11/2020 17:00,93.09946892,108.6034752,113.7374409,32.62438513,34.16665039,34.88749518,10,21.0,4,28,45.0,0.4,-1.408560766,45.47168455,-0.438020368,0.989517353,0.0,102386.2748,-31.70368106,97.441476,9.838942787,0.079862733,53210.59117,-15.19664387,61.87585439,5.268592338,-3.015820407,29051.95959,-9.647384107,44.44622997,3.219601628,-2.108641738,14508.43653,night
20200125031307314.jpg,13:07.3,1/25/2020 3:00,1/25/2020 3:00,10.7179368,6.29772678,4.001796996,7.252803096,8.155509139,6.044983965,226,278.0,22,62,9.0,1.5,-7.919894986,21.87098993,-0.610917796,-1.182275705,0.0,103343.1738,-28.80451305,21.25003495,22.54380263,0.225532528,54465.6582,-13.20786962,31.0632647,10.55750271,-2.489094899,30059.60735,-4.943096205,48.00330238,6.014247165,-1.152904779,15357.46264,night
20191214231237729.jpg,12:37.7,12/14/2019 23:00,12/14/2019 23:00,8.075377966,5.504113016,3.823424841,9.449565972,8.965740138,5.51021834,38,60.0,6,75,1.0,0.8,-1.84556275,24.07246455,-1.131583818,0.009829497,-1.73e-18,102705.3392,-21.33517771,12.87848421,20.34460434,-7.754390344,54938.52352,-7.321202826,76.82446283,11.14842839,3.064666959,29893.41342,-4.887233473,35.77242138,8.616762764,8.330341448,14950.54025,night
20190813015315508.jpg,53:15.5,8/13/2019 1:00,8/13/2019 1:00,4.762096113,3.817771629,1.815564718,3.41053301,5.313338518,2.905708671,3,3.0,3,24,44.0,0.3,23.0189336,599.2367949,0.238858492,-3.92477125,0.000290957,99757.37441,-2.401955983,56.64787056,-4.417391091,-5.665582949,56587.46935,8.992392483,97.37021739,-6.782345231,-5.395109984,29864.0895,16.73100742,90.67324235,-11.64103814,-3.477902019,13808.85988,night
20191120200512147.jpg,05:12.1,11/20/2019 20:00,11/20/2019 20:00,23.23865319,18.82707851,12.43549564,8.455781009,9.911915871,6.109446132,82,175.0,11,96,2.0,1.2,-0.957857392,16.57608267,-0.227019643,-1.26678659,-1.73e-18,102562.4374,-21.65199693,35.45200272,13.98455584,1.240373261,55225.71164,-6.662726099,35.6074976,10.27997534,0.448072729,30211.7668,2.107629833,23.14987841,3.442273709,4.649760982,15089.02311,night
20200117234510240.jpg,45:10.2,1/17/2020 23:00,1/17/2020 23:00,12.06058666,8.196506076,6.084923563,10.07016722,10.25080536,7.411201534,153,146.0,10,94,2.0,2.1,-5.326536966,12.53512241,0.38595977,-0.052825102,1.73e-18,102414.5223,-27.44424579,39.33165585,14.33887566,-10.07681656,53850.08665,-13.40071836,45.84705877,7.039694737,-7.841913784,29338.06486,-7.061243151,54.89047567,4.385750354,-6.54861979,14716.28968,night
20191121044238005.jpg,42:38.0,11/21/2019 4:00,11/21/2019 4:00,14.08741983,6.45791317,2.77427662,6.507516517,7.248236762,4.065160831,76,142.0,11,85,2.0,1.3,-2.989882503,23.00055725,0.354352338,-1.31813512,-1.73e-18,102351.4384,-22.9389965,99.04039648,9.396118213,5.936989405,54948.04453,-7.309787691,50.39077942,5.557435258,4.736061434,30021.4453,1.753823677,46.13833235,7.974327345,6.321702262,14897.78219,night
20200104002610711.jpg,26:10.7,1/4/2020 0:00,1/4/2020 0:00,7.233962071,4.82508982,2.29808425,8.502427541,8.835982108,5.454825545,87,138.0,13,97,3.0,2.6,-4.448878658,14.97432178,-0.125849526,-1.042604901,0.0,102461.8509,-25.36349014,27.31662472,18.22553146,-6.150123267,54821.26961,-8.741126415,35.44808857,11.47245929,-3.851914958,30056.59155,0.186071045,22.41419664,6.489140654,-5.107028721,15056.20604,night
20190611034910214.jpg,49:10.2,6/11/2019 3:00,6/11/2019 3:00,9.777969473,7.195236545,3.356124011,2.408494888,4.318191792,1.400400873,62,66.0,2,31,84.0,1.0,20.32263656,82.39716096,-1.766081059,-0.338734395,0.0,100573.1792,-10.30757832,2.836251211,1.083796478,-13.61377213,56427.56847,5.628685021,49.65339173,1.234541046,-6.7579531,30291.55892,16.00840027,55.81121833,5.969930394,4.733660648,14353.84995,night
20191229012254959.jpg,22:55.0,12/29/2019 1:00,12/29/2019 1:00,12.84250458,8.333693818,4.715249445,7.180023872,8.376191165,6.455255956,106,151.0,9,99,1.0,2.0,-6.919986718,23.12523453,-0.478234274,-1.518230856,0.0,101583.5076,-29.18089141,56.81935952,22.82214447,6.513335642,53741.01457,-9.155585865,26.77605887,14.22915105,10.61417979,29240.77394,1.234329584,26.09381434,10.48629793,12.15315872,14187.93878,night
20200131041807950.jpg,18:07.9,1/31/2020 4:00,1/31/2020 4:00,7.402393784,4.637121431,2.361216604,6.958642578,7.945619334,4.758202522,72,68.0,9,69,8.0,1.4,-6.739083803,29.82721128,-1.408172716,-0.556435262,0.0,102060.8018,-28.00195857,29.01449248,16.91551443,-9.866072445,53752.43163,-12.74351483,34.66638746,8.634559535,-3.462001003,29338.58256,-2.672714542,39.0192859,7.350325705,-1.838912974,14542.83184,night
20191023233004492.jpg,30:04.5,10/23/2019 23:00,10/23/2019 23:00,21.14493634,14.60630787,10.98055073,6.070347463,7.568258102,5.071862944,107,181.0,3,154,1.0,2.5,12.82818087,31.72211877,-1.407299835,-0.129177427,-1.73e-18,101566.9111,-18.26584043,20.28192723,2.850074503,1.933877628,55980.69688,-0.311240972,33.19091979,3.21533027,8.982158076,30504.71397,9.492115354,62.8766385,4.586762299,7.512492976,14965.60444,night
20200121045144214.jpg,51:44.2,1/21/2020 4:00,1/21/2020 4:00,4.98985882,3.920080416,1.590653332,7.615360966,7.719860991,4.724031274,44,58.0,8,51,12.0,0.8,-7.666783349,48.11973235,-1.246606671,0.860160153,8.67e-19,102437.1142,-25.15021524,27.50736695,18.91834242,3.707899998,54112.87804,-10.89849703,53.35908056,12.86129714,2.057859713,29442.5829,-5.608702116,40.8975988,8.93303219,7.093447772,14652.19525,night
20190821192401974.jpg,24:02.0,8/21/2019 19:00,8/21/2019 19:00,65.91791872,82.55403887,84.79343834,7.12341821,10.62335069,9.244691599,28,16.0,3,28,73.0,0.4,25.69622514,46.48380357,1.540718458,1.861094798,0.0,100550.5226,-5.217242823,20.16277429,18.32344884,-6.504758772,57136.00805,8.337896868,11.31915162,4.796612738,-5.293250089,30507.88488,17.48569251,42.27846603,6.257392289,-4.909629179,14602.60398,night
20190630213627369.jpg,36:27.4,6/30/2019 21:00,6/30/2019 21:00,4.178824267,5.05200979,3.128766999,2.562636236,4.472325907,1.619236473,6,41.0,3,18,79.0,0.2,27.18457308,72.12176574,-1.176648958,-2.11135979,0.0,100125.5122,-12.07128805,25.00605687,8.17829626,-7.747956732,56086.94957,3.504583611,57.60215357,1.997290791,-7.960172117,30045.33901,17.22637614,41.49950681,2.863335525,-8.945189547,14207.96857,night
20191002005620840.jpg,56:20.8,10/2/2019 0:00,10/2/2019 0:00,5.683038556,4.505692395,2.387843003,3.171217327,5.507746793,2.910816334,46,67.0,10,24,150.0,1.5,20.72051775,65.56510066,-1.483229855,1.183701162,-3.47e-18,101166.1813,-11.42423048,9.978071706,7.472057489,-2.071905113,56931.97988,5.813523666,44.70658668,4.523588066,0.995622743,30794.12303,14.57620586,59.06576287,5.055968858,6.223442622,14948.84642,night
20190629012825722.jpg,28:25.7,6/29/2019 1:00,6/29/2019 1:00,9.751916956,7.228169608,3.646589868,2.4151114,4.298403139,1.48442202,55,89.0,1,23,163.0,0.7,24.74372418,59.85223031,-0.227357601,1.141445561,0.0,99229.65462,-10.34091766,26.83771114,16.2304128,5.602370884,55664.94513,6.375724291,69.7741954,9.436584733,-1.58582801,29515.98085,19.76643376,52.38663324,3.247115599,3.698690698,13488.84634,night
20191113005352710.jpg,53:52.7,11/13/2019 0:00,11/13/2019 0:00,7.611242525,4.765426071,3.705748457,4.735372058,6.376429278,4.741710069,15,39.0,2,19,49.0,0.2,12.82779849,116.4551739,1.914630688,-2.720486711,0.0,101559.5946,-24.76920714,99.15112062,23.26436045,6.268861774,54603.92051,-8.48149538,66.34599057,10.7579669,-0.80941337,29789.99124,3.361592832,36.49332222,7.312253999,-8.256635482,14718.85491,night
20191021002852855.jpg,28:52.9,10/21/2019 0:00,10/21/2019 0:00,2.745089458,3.990097536,1.27001712,3.606793138,5.322433811,2.553375169,15,55.0,3,43,25.0,0.2,7.290265651,38.13005715,0.323568706,-1.832995114,0.0,101807.516,-17.33528992,6.181427111,10.12483138,-0.75131022,55988.62759,-0.786908848,11.30944306,6.103013532,-1.637673587,30426.10451,7.425061377,20.45908797,4.070812632,-2.511726352,15048.81718,night
20191028035637316.jpg,56:37.3,10/28/2019 3:00,10/28/2019 3:00,8.327875434,4.38939646,1.741785421,4.240385682,5.921993755,2.918165871,63,149.0,3,64,17.0,0.5,6.375344614,41.93626623,1.444862892,-1.306274431,-1.73e-18,100558.0037,-23.07583617,14.57689597,27.57962177,10.21696069,53986.39434,-8.246218516,56.67566036,18.9715121,-3.086356161,29126.77402,5.987885739,32.90362102,14.19890829,-7.03597006,13966.36171,night
20191126031025422.jpg,10:25.4,11/26/2019 3:00,11/26/2019 3:00,4.573638841,3.937918957,1.547561608,5.164849778,6.708880691,3.779093726,34,87.0,8,61,2.0,0.8,-5.665933585,27.45431714,-0.931750208,0.30909354,0.0,102927.1326,-21.66994951,38.74712903,20.52925942,-0.274077699,55086.91255,-6.488324423,6.833224196,13.17600105,-0.284067191,29966.1671,-4.000703198,16.2227286,7.779425274,0.066563999,15024.67892,night
20191214045653575.jpg,56:53.6,12/14/2019 4:00,12/14/2019 4:00,2.521923225,4.101130281,1.333638358,7.322792486,7.374882451,5.12301794,3,11.0,2,60,11.0,0.2,-5.583924252,44.14792889,0.180080627,-1.960132309,0.0,103146.4831,-22.26404161,12.31986733,11.16444742,-6.357336355,54989.74746,-8.840961482,6.102499949,5.647579881,-4.567887778,30108.03948,-6.061066808,21.27613318,1.617854998,-2.16024726,15306.45288,night
20191129212813698.jpg,28:13.7,11/29/2019 21:00,11/29/2019 21:00,54.05605891,47.98759223,37.99744587,19.58890155,20.26919669,19.03386622,60,76.0,2,67,4.0,0.7,-0.411424891,51.69263663,-1.151972982,0.287281904,4.64e-05,103022.2722,-18.639489,93.28479901,20.30052212,5.471776817,54897.31603,-9.294238951,95.4528601,12.58857867,5.315617508,29796.33426,-8.445550007,78.49360537,7.749560219,10.95066852,15059.56417,night
20200111200758499.jpg,07:58.5,1/11/2020 20:00,1/11/2020 20:00,20.82066816,16.72218244,13.06870117,12.45409795,11.5351231,8.901806641,15,25.0,4,38,33.0,0.4,-3.098059815,11.83672317,0.148201452,-0.364082612,8.81e-07,102416.5767,-33.25657494,95.56687136,9.366573759,-0.48392062,53117.48397,-15.78090097,79.72535074,6.353291589,-3.323338599,29055.54064,-9.855540484,54.32062963,1.675911992,-2.908189039,14530.81806,night
20191211190703849.jpg,07:03.8,12/11/2019 19:00,12/11/2019 19:00,4.256253014,4.587298057,4.139965519,10.47136863,11.17184185,7.11379485,2,21.0,4,29,38.0,0.4,-3.929154549,44.22321233,0.500436688,-2.572743152,0.0,102683.111,-26.58061537,38.3600501,22.59187962,-16.78955374,53766.14997,-14.93434265,17.89317886,12.78301403,-12.76301646,29290.20063,-10.011521,22.16301308,4.811195708,-9.746388562,14799.15865,night
20191021040156436.jpg,01:56.4,10/21/2019 4:00,10/21/2019 4:00,2.693369623,3.977892313,1.246773124,3.661248553,5.331722608,2.558654032,10,34.0,2,69,1.0,0.3,5.091668874,47.42636139,0.035098901,-1.869532406,0.0,101858.4203,-17.35528931,6.42924219,10.9244634,2.412514576,55896.36029,-1.927984943,14.83153926,5.289186862,-0.446902599,30398.33474,7.362841064,22.97041085,3.670996622,-1.295215014,15030.0054,night
20190827021327140.jpg,13:27.1,8/27/2019 2:00,8/27/2019 2:00,10.34330572,6.102516758,3.892916908,3.703180459,5.965670814,4.170836347,95,75.0,1,118,,1.1,19.57767338,17.28340654,0.587021664,-0.708918679,0.0,100567.4793,-9.854308443,3.45518804,12.58534868,-2.49758309,56636.59662,4.450149403,36.79328967,2.65105418,-6.422075446,30382.23882,16.95767039,50.33812595,2.604905947,-4.633493735,14530.3655,night
20191110180640298.jpg,06:40.3,11/10/2019 18:00,11/10/2019 18:00,12.61176577,7.506789521,5.909365958,7.793459443,8.125250169,5.060630666,29,108.0,1,20,56.0,0.3,10.36779761,23.14368078,1.80685561,0.907777777,0.0,100636.6541,-20.58025324,16.89796999,20.10308722,-18.07144596,54323.62611,-6.153909652,40.98964606,9.708462755,-16.87722483,29129.99796,4.150450251,43.79716986,9.925253759,-10.13213095,14002.16325,night
20190526041843418.jpg,18:43.4,5/26/2019 4:00,5/26/2019 4:00,90.46512647,118.9537115,126.3208713,12.33868031,22.0720679,21.72537797,56,125.0,8,53,81.0,1.1,23.75159493,132.7280533,-1.762045896,-0.933448954,0.0,99963.923,-10.00011882,55.99244722,12.23756323,4.763356404,56319.46381,7.525140647,39.44351099,4.288299404,6.543607176,30047.13387,18.40500047,67.63648861,3.974376502,6.584261941,14056.17958,night
20190916032738911.jpg,27:38.9,9/16/2019 3:00,9/16/2019 3:00,2.444556568,4.039172815,1.350390022,3.777431761,5.57434715,3.435224368,19,25.0,3,54,24.0,0.4,16.6731966,58.61474312,1.051425508,-2.11678676,0.0,101188.6405,-14.7852425,7.338392418,12.73975572,0.198706929,56417.62032,1.590926465,32.93942522,3.944836049,-4.373986897,30689.743,15.65900451,20.16779457,-2.186738831,-4.416464846,14963.08173,night
20190828212055304.jpg,20:55.3,8/28/2019 21:00,8/28/2019 21:00,2.795820674,4.006399498,3.148019145,3.528407118,5.501276765,3.65939007,4,30.0,1,6,52.0,0.3,25.46002733,245.3919299,1.605752554,-2.330688179,0.0,100568.5263,-12.4838726,20.12254921,11.11598369,-13.34751386,56079.76549,2.552889791,43.09746113,4.441523174,-12.6707232,30134.98924,13.55340565,52.84136124,3.8833057,-15.10626115,14441.79217,night
20191017013707743.jpg,37:07.7,10/17/2019 1:00,10/17/2019 1:00,11.91540979,7.034839771,3.822191479,4.292371359,5.91306303,3.384363546,49,50.0,1,58,,0.8,9.016817555,21.11783678,0.320359825,0.677123427,-3.47e-18,102315.7986,-19.4153442,84.74464803,1.688106864,-0.058775672,55897.79784,-3.586588696,93.53166714,1.291558013,1.289010478,30588.32006,5.531299642,70.86315488,-0.80287571,0.879568653,15271.45622,night
20190810223905195.jpg,39:05.2,8/10/2019 22:00,8/10/2019 22:00,17.0637418,12.35511851,7.79902404,5.724013792,8.057414641,4.475655261,20,31.0,3,36,79.0,0.6,24.62520584,155.5537395,-1.758736951,-0.158894184,3.34e-06,100132.0595,-6.546429498,47.66499067,6.669084325,5.163320012,56712.66594,8.816846617,56.90919244,-0.474542616,0.026831104,30216.50948,17.34386332,69.72624922,-1.386586095,2.288859162,14182.36667,night
20191028015452389.jpg,54:52.4,10/28/2019 1:00,10/28/2019 1:00,9.124369454,4.35401114,1.826241199,4.395148534,5.773704548,2.950222439,71,140.0,3,90,1.0,1.3,7.788375187,41.79758172,0.234110842,0.811180368,-1.73e-18,100541.5499,-22.57613857,32.20571495,22.98871291,12.95748635,54331.07318,-5.765923424,48.01050806,16.536053,-1.920768325,29323.21368,9.17042575,26.78510531,15.09369372,0.886681036,13998.19221,night
20191103221629682.jpg,16:29.7,11/3/2019 22:00,11/3/2019 22:00,12.9940062,8.989705102,7.308316454,5.940174093,7.653627146,4.739785277,42,83.0,3,64,,0.9,8.829641421,18.03960614,0.350849441,0.798286541,0.0,102611.0204,-19.36273092,14.29647444,4.638339426,-7.149123697,55781.95583,-5.89796702,74.44676407,2.579391635,-2.869016363,30562.93458,2.902979328,87.66362569,1.829550999,-0.360237233,15381.15321,night
20191112023438763.jpg,34:38.8,11/12/2019 2:00,11/12/2019 2:00,7.215448375,3.910358796,1.803956284,5.301434703,6.226261695,3.498920356,41,75.0,3,74,2.0,0.5,7.789044624,51.48684757,-1.185399749,0.828025523,0.0,101355.6826,-20.81840583,101.6648304,18.55773462,4.366144949,55019.23286,-3.385599057,41.04778861,12.86675828,-0.444134493,29836.80212,5.574182414,39.0612896,8.03368516,9.333794493,14514.68767,night
20200120201418411.jpg,14:18.4,1/20/2020 20:00,1/20/2020 20:00,8.248905888,6.445610894,5.117795742,10.59965338,11.07852889,6.937926794,18,38.0,3,24,49.0,0.5,-3.607207591,45.52690216,-0.563805862,2.584466439,8.67e-19,102514.2569,-25.93619293,29.9487173,17.96482623,-4.669630119,54177.18408,-10.68771787,31.33958819,10.74249547,-0.370106542,29458.6594,-8.275185389,34.83818075,4.196495957,3.365159072,14740.61604,night
20190805202331540.jpg,23:31.5,8/5/2019 20:00,8/5/2019 20:00,38.3148112,33.58516891,26.29502074,4.234384645,6.208772184,4.381181279,54,55.0,3,23,89.0,0.7,25.26599503,69.56583815,-1.5398816,0.431651189,0.000170456,100389.458,-5.759618991,27.78210105,12.33266122,7.830312672,57091.87477,8.530851036,70.26372755,4.99047205,3.080901296,30539.83427,18.63844174,75.54030178,4.067126491,7.322485403,14470.65606,night
20191227212852541.jpg,28:52.5,12/27/2019 21:00,12/27/2019 21:00,14.49740849,9.264942612,5.652403429,12.43891963,10.93127532,6.505342761,57,142.0,5,89,2.0,1.6,-2.144556199,19.32505349,-1.394511874,-0.055645395,0.0,101938.7619,-25.25134445,19.79897142,19.49148896,-4.296915794,53731.33305,-12.52542642,50.66659559,9.741155905,-2.974067052,29162.13526,-4.379863517,38.6523559,7.180926943,1.5903313,14450.57672,night
20190523001301435.jpg,13:01.4,5/23/2019 0:00,5/23/2019 0:00,4.809730059,3.799062621,1.694810957,2.608774595,4.293473307,1.509311704,31,82.0,3,139,14.0,0.6,18.96782035,46.23776026,-0.949148884,-1.886521132,0.0,99919.97316,-12.28003722,21.04426924,5.431329131,-14.29718506,56390.52641,8.694786946,22.97045585,8.136749929,-14.01020167,30207.47985,21.77852554,14.70726802,-0.328355145,-2.282297427,14114.22718,night
